"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.556937708E0,1.162638068E-1,6.322468570E-1,-7.457199705E-1,9.845565678E-1
2.566903708E0,4.416350819E-1,1.012434281E0,-8.371616524E-1,1.385966937E0
2.576868708E0,9.395701528E-1,1.453089223E0,-8.571983063E-1,1.931074649E0
2.586834708E0,1.092523447E0,1.891266992E0,-6.880260783E-1,2.289951572E0
2.596799708E0,2.727893113E-1,2.006855336E0,-6.568849772E-1,2.129173601E0
2.606765708E0,-9.707854405E-1,1.588084183E0,-9.172036028E-1,2.075017637E0
2.616730708E0,-2.200934510E0,1.069123036E0,-9.312807745E-1,2.618094854E0
2.626696708E0,-2.784495257E0,8.068140185E-1,-3.460943556E-1,2.919613673E0
2.636661708E0,-2.728238318E0,6.857807475E-1,5.321738076E-1,2.863003408E0
2.646627708E0,-2.460576467E0,5.588645929E-1,1.275665404E0,2.827381899E0
2.656592708E0,-2.177835816E0,3.827075735E-1,1.545928974E0,2.698023410E0
2.666558708E0,-1.887592164E0,2.333883968E-1,1.263893790E0,2.283615955E0
2.676523708E0,-1.528304297E0,1.393306705E-1,1.092737601E0,1.883932728E0
2.686489708E0,-1.235384959E0,4.776005745E-2,9.786022907E-1,1.576743309E0
2.696454708E0,-1.232429922E0,-7.639650375E-2,6.593168342E-1,1.399792351E0
2.706420708E0,-1.047895012E0,-1.621956226E-1,-2.574529052E-3,1.060376351E0
2.716385708E0,-7.036257919E-1,-7.705256134E-2,-7.310843897E-1,1.017600480E0
2.726350708E0,-4.843083176E-1,-2.386336416E-2,-1.298351431E0,1.385943883E0
2.736316708E0,-2.788929274E-1,-7.356118888E-2,-1.824220186E0,1.846881643E0
2.746281708E0,3.268782671E-2,-8.389994323E-2,-2.251378586E0,2.253178473E0
2.756247708E0,3.253832254E-1,-1.044356570E-1,-2.523110976E0,2.546148081E0
2.766212708E0,3.941854020E-1,-2.216316926E-1,-2.768321566E0,2.805014622E0
2.776178708E0,4.553366431E-1,-4.049550596E-1,-3.102280025E0,3.161559965E0
2.786143708E0,4.648268203E-1,-5.152162975E-1,-3.266615437E0,3.339504187E0
2.796109708E0,4.613601888E-1,-7.393000200E-1,-3.311379381E0,3.424127794E0
2.806074708E0,3.217191408E-1,-9.645052385E-1,-3.353999736E0,3.504723639E0
2.816040708E0,-2.711468101E-2,-1.253784831E0,-3.303954586E0,3.533953525E0
2.826005708E0,-5.012110466E-1,-1.319436199E0,-3.563211358E0,3.832570883E0
2.835971708E0,-8.884374214E-1,-9.350086668E-1,-4.191365456E0,4.385328567E0
2.845936708E0,-1.266849703E0,-2.748355079E-1,-4.652665163E0,4.829879485E0
2.855902708E0,-1.628200614E0,4.967142454E-1,-4.855923150E0,5.145653692E0
2.865867708E0,-1.820184584E0,1.132585791E0,-4.836864735E0,5.290659974E0
