"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.771005083E0,2.937850474E0,4.405440207E0,1.556019514E0,5.519063830E0
2.781060083E0,7.583956230E0,9.458791670E0,1.473151897E0,1.221291564E1
2.791115083E0,5.785145704E0,7.031614206E0,2.596627434E0,9.468578732E0
2.801171083E0,2.384231711E0,4.284160184E0,2.336011185E0,5.430979432E0
2.811226083E0,1.253841549E0,4.843029454E0,1.502389437E0,5.223430572E0
2.821281083E0,7.943766984E-1,4.885680215E0,1.409594417E0,5.146635981E0
2.831336083E0,1.464648291E0,3.798664114E0,7.301687157E-1,4.136204785E0
2.841391083E0,9.173878632E-1,1.742921085E0,-4.534983516E-1,2.021146990E0
2.851446083E0,-8.623258759E-1,3.783095902E-1,-1.238073947E0,1.555490650E0
2.861502083E0,-1.118113275E0,6.144640124E-1,-2.500189891E0,2.806900926E0
2.871557083E0,-8.382140051E-1,6.523112851E-1,-2.326566178E0,2.557542357E0
2.881612083E0,-8.202548669E-1,-1.060094351E0,-1.776237350E0,2.225227450E0
2.891667083E0,-8.024455637E-1,-3.707259854E0,-2.193026589E0,4.381444982E0
2.901722083E0,-8.433687642E-2,-6.256885030E0,-1.655163149E0,6.472656953E0
2.911777083E0,2.102530110E0,-7.521261215E0,-1.790791947E0,8.012299228E0
2.921833083E0,3.494932836E0,-7.249275055E0,-1.343788683E0,8.159185766E0
2.931888083E0,3.901144170E0,-5.097183945E0,-1.628891901E0,6.622197432E0
2.941943083E0,4.553521528E0,-2.196728169E0,-2.544430217E0,5.659884989E0
2.951998083E0,6.670183774E0,5.030628598E-1,-3.707561278E0,7.647903925E0
2.962053083E0,7.339685873E0,1.295502083E0,-4.205297617E0,8.557677395E0
2.972109083E0,7.818241882E0,2.047493193E0,-1.989020451E0,8.323060546E0
2.982164083E0,5.633816839E0,1.653286777E0,-3.918798083E-1,5.884455721E0
2.992219083E0,-3.103336617E-1,1.541555257E0,1.224985247E0,1.993310926E0
3.002274083E0,-1.207765548E1,-8.298894703E-1,4.252301629E0,1.283123328E1
3.012329083E0,-1.235766928E1,-5.166060637E0,4.782620115E0,1.422229334E1
3.022384083E0,-8.921041372E-1,-3.914687490E-1,4.918093085E0,5.013655071E0
3.032440083E0,-2.364951687E0,3.456616616E-1,2.922912008E-1,2.407885506E0
3.042495083E0,-5.570180422E0,7.796484393E-1,-1.679056918E0,5.869752444E0
3.052550083E0,-2.694064851E0,3.352074248E0,1.117042723E0,4.443216360E0
3.062605083E0,-2.903505684E0,3.927568907E0,7.924979880E-1,4.948150749E0
3.072660083E0,-4.690394906E0,2.696287962E0,1.075943229E-1,5.411224417E0
3.082715083E0,-3.972077327E0,1.307661953E0,2.488529081E0,4.866225957E0
3.092771083E0,-2.070088003E0,9.816510290E-1,3.076970353E0,3.836228569E0
3.102826083E0,-6.588228907E-1,8.924839139E-1,2.157832198E0,2.426275939E0
3.112881083E0,1.009215096E0,9.963708097E-1,-9.766215464E-1,1.721934826E0
3.122936083E0,1.628616205E0,1.586237340E0,-1.793474649E0,2.895702153E0
3.132991083E0,1.404140427E0,1.962713828E0,-1.106175965E0,2.654709245E0
3.143046083E0,2.059998560E-1,7.075230342E-1,-1.507933474E0,1.678358766E0
3.153102083E0,-1.066481118E0,-1.299051928E0,-8.269728792E-1,1.873179658E0
3.163157083E0,-7.941749695E-1,-1.976230837E0,3.800812966E-1,2.163484225E0
3.173212083E0,-3.333037175E-1,-2.253122225E0,2.649963981E-1,2.293005500E0
3.183267083E0,3.159700122E-1,-2.440069404E0,-3.674381545E-1,2.487727184E0
