"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.838583958E0,1.419493168E0,1.355540124E0,-1.048759523E0,2.225386802E0
2.848637958E0,2.277061603E0,1.334410041E0,-1.333341755E0,2.956934213E0
2.858692958E0,2.235239247E0,9.010880917E-1,-1.113868416E0,2.654987211E0
2.868746958E0,2.192370093E0,5.776405871E-1,-2.337278277E-1,2.279206873E0
2.878800958E0,2.196419583E0,2.259136087E-1,2.027568805E-1,2.217297069E0
2.888855958E0,1.603908357E0,-5.844765669E-1,-3.674448788E-1,1.746181724E0
2.898909958E0,1.510519113E0,-5.853899020E-1,-1.597729458E0,2.275321680E0
2.908964958E0,1.570145218E0,-5.228135848E-1,-2.916642623E0,3.353430220E0
2.919018958E0,1.527484663E0,-4.830928642E-1,-3.517637574E0,3.865276473E0
2.929073958E0,1.685724206E0,-4.234997964E-1,-3.713854929E0,4.100455658E0
2.939127958E0,2.032613198E0,-4.693191630E-1,-3.621618610E0,4.179461478E0
2.949182958E0,2.569049041E0,-5.098391980E-1,-3.453312062E0,4.334202716E0
2.959236958E0,2.881010275E0,-3.962266284E-1,-3.015910511E0,4.189621935E0
2.969290958E0,3.143692053E0,-6.276044601E-1,-3.095911531E0,4.456608048E0
2.979345958E0,3.668343126E0,-7.112640828E-1,-3.463396463E0,5.094875164E0
2.989399958E0,3.965773737E0,-6.550395960E-1,-3.278452832E0,5.186973219E0
2.999454958E0,4.524206220E0,-9.556075305E-1,-3.838244501E0,6.009471568E0
3.009508958E0,5.102957486E0,-7.512093365E-1,-4.258397644E0,6.688680069E0
3.019563958E0,5.043424060E0,-5.379496872E-1,-4.016119725E0,6.469523457E0
3.029617958E0,4.591060360E0,-7.984630251E-1,-4.199602429E0,6.273120355E0
3.039672958E0,4.172939125E0,-1.151755888E0,-4.814071411E0,6.474198493E0
3.049726958E0,3.802386159E0,-9.694554913E-1,-4.735430161E0,6.149982379E0
3.059780958E0,4.128205879E0,-2.289386072E0,-5.728796672E0,7.423104719E0
3.069835958E0,4.547977198E0,-2.009270529E0,-5.107468028E0,7.127937592E0
3.079889958E0,5.041565230E0,-1.631438071E0,-3.784653308E0,6.511725640E0
3.089944958E0,5.508603979E0,-1.518930041E0,-2.902549371E0,6.409107513E0
3.099998958E0,5.072448469E0,-1.469283087E0,-1.851757795E0,5.596207036E0
3.110053958E0,4.351181847E0,-1.557029913E0,-1.243385850E0,4.785721887E0
