"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.537505958E0,1.306274993E0,-1.433468306E0,-2.726135659E-1,1.958444255E0
2.547470958E0,1.128600914E0,-1.950820591E0,6.907754391E-3,2.253772109E0
2.557436958E0,1.075228699E0,-2.396949697E0,1.380239640E-1,2.630691016E0
2.567401958E0,1.076242021E0,-2.740711598E0,2.733858369E-1,2.957116293E0
2.577367958E0,1.037202501E0,-3.080355306E0,4.213684863E-1,3.277488252E0
2.587332958E0,1.046227094E0,-3.373180357E0,5.647445530E-1,3.576572838E0
2.597297958E0,1.104358943E0,-3.555203011E0,6.695383519E-1,3.782506937E0
2.607263958E0,1.076399896E0,-3.813095042E0,7.482149774E-1,4.032140398E0
2.617228958E0,1.048522126E0,-3.995363279E0,7.809957840E-1,4.203841195E0
2.627194958E0,1.004106676E0,-4.179203832E0,7.437254121E-1,4.362006691E0
2.637159958E0,8.916886926E-1,-4.358692303E0,7.053009461E-1,4.504526250E0
2.647124958E0,8.841399372E-1,-4.406272851E0,6.998461517E-1,4.548266538E0
2.657090958E0,1.031517838E0,-4.367628602E0,7.054045149E-1,4.542885007E0
2.667055958E0,1.175901965E0,-4.393461601E0,7.204499855E-1,4.604812532E0
2.677020958E0,1.351023150E0,-4.484162441E0,6.659990323E-1,4.730383817E0
2.686986958E0,1.507449033E0,-4.591583394E0,6.421934094E-1,4.875187486E0
2.696951958E0,1.660670641E0,-4.565971420E0,6.418149483E-1,4.900800793E0
2.706917958E0,1.821343941E0,-4.365832922E0,5.945307080E-1,4.767730867E0
2.716882958E0,1.957188209E0,-3.877428448E0,5.095004980E-1,4.373171368E0
2.726847958E0,2.148271708E0,-3.168427237E0,4.253258818E-1,3.851610650E0
2.736813958E0,2.387455573E0,-2.412728993E0,2.411898981E-1,3.402848494E0
2.746778958E0,2.581091967E0,-1.651061912E0,2.099735141E-3,3.063991773E0
2.756744958E0,2.693506442E0,-9.057629406E-1,-1.690932906E-1,2.846748320E0
2.766709958E0,2.746303291E0,-1.685986161E-1,-3.465925384E-1,2.773217201E0
2.776674958E0,2.689587638E0,5.324223143E-1,-5.253249639E-1,2.791652109E0
2.786640958E0,2.285542697E0,1.197365339E0,-1.036216661E0,2.780491709E0
2.796605958E0,7.127106839E-1,1.582822566E0,-2.606977006E0,3.132030157E0
2.806571958E0,-1.341743619E0,1.552588368E0,-4.537496064E0,4.979927420E0
2.816536958E0,-1.430326012E0,1.407586191E0,-4.397208497E0,4.833484659E0
2.826501958E0,-1.617293072E-1,1.736870386E0,-2.638250254E0,3.162789830E0
2.836467958E0,6.259608078E-1,2.094502468E0,-1.313366497E0,2.550235102E0
